omega,lambda_p,pi_bar
3.164538741111755371e-02,7.319643497467041016e-01,7.904937863349914551e-02
7.050479054450988770e-01,4.949499130249023438e+00,1.687904000282287598e-01
9.223455190658569336e-02,4.640404701232910156e+00,9.358546882867813110e-02
6.273035407066345215e-01,4.305795192718505859e+00,1.525273080915212631e-02
4.648072272539138794e-02,1.915108323097229004e+00,8.857392072677612305e-01
8.813382983207702637e-01,3.645004987716674805e+00,8.544739335775375366e-03
3.826113045215606689e-01,1.744906663894653320e+00,5.633689761161804199e-01
4.450322985649108887e-01,2.183051586151123047e+00,8.978725224733352661e-02
8.286971449851989746e-01,4.579114913940429688e+00,4.087827727198600769e-02
1.083674281835556030e-01,3.372309803962707520e-01,4.190337378531694412e-03
2.444826066493988037e-01,2.552020251750946045e-01,1.541327312588691711e-02
3.128795623779296875e-01,5.277280211448669434e-01,1.838691383600234985e-01
4.415709376335144043e-01,4.349918842315673828e+00,7.644270360469818115e-02
4.867669045925140381e-01,4.536207199096679688e+00,2.243229150772094727e-01
1.631981730461120605e-01,7.845844030380249023e-01,5.128215551376342773e-01
1.221187263727188110e-01,4.455555438995361328e+00,5.030888915061950684e-01
2.905609011650085449e-01,3.764293909072875977e+00,5.002031326293945312e-01
1.356944441795349121e-01,7.590897679328918457e-01,9.590095281600952148e-02
4.948106408119201660e-01,3.677824974060058594e+00,6.925899535417556763e-02
2.993852496147155762e-01,3.069269657135009766e+00,6.298539787530899048e-02
3.090031147003173828e-01,4.171804428100585938e+00,1.071959584951400757e-01
4.148685336112976074e-01,4.133061408996582031e+00,5.827978998422622681e-02
9.936717897653579712e-02,9.356384873390197754e-01,3.024154528975486755e-02
3.428652286529541016e-01,4.834591388702392578e+00,1.043075695633888245e-02
8.892720937728881836e-02,1.826821446418762207e+00,9.508684277534484863e-03
1.602417528629302979e-01,2.927005290985107422e+00,1.416145637631416321e-02
1.592305749654769897e-01,4.357161521911621094e+00,2.520424313843250275e-02
4.913435876369476318e-01,7.831019163131713867e-01,3.011454939842224121e-01
1.556148678064346313e-01,3.199356317520141602e+00,6.140847504138946533e-02
3.880232572555541992e-01,3.575672149658203125e+00,1.112547367811203003e-01
7.614218443632125854e-02,9.498550295829772949e-01,1.903172433376312256e-01
6.704375892877578735e-02,2.195274114608764648e+00,1.224764287471771240e-01
2.152584493160247803e-01,3.956436395645141602e+00,3.137170523405075073e-02
2.129772603511810303e-01,1.051168441772460938e+00,1.319571733474731445e-01
8.140216022729873657e-02,3.066711902618408203e+00,2.863780036568641663e-02
8.234865665435791016e-01,3.301742315292358398e+00,1.994913518428802490e-01
5.063180923461914062e-01,2.453392744064331055e+00,1.587657928466796875e-01
6.125018000602722168e-01,9.519689083099365234e-01,9.155472740530967712e-03
3.532069325447082520e-01,1.218176007270812988e+00,3.830053210258483887e-01
8.341224789619445801e-01,3.231696128845214844e+00,8.553400635719299316e-03
4.845830202102661133e-01,3.066999912261962891e+00,5.641493797302246094e-01
4.538685977458953857e-01,7.691300511360168457e-01,5.735708866268396378e-03
6.258714478462934494e-03,4.625007629394531250e+00,1.704369555227458477e-03
1.735938191413879395e-01,4.442145824432373047e+00,3.325552679598331451e-03
5.207028388977050781e-01,4.243887424468994141e+00,1.105684340000152588e-01
5.968813896179199219e-01,4.385295867919921875e+00,9.224767982959747314e-02
8.535120636224746704e-02,4.117908775806427002e-01,6.505621969699859619e-02
4.154726862907409668e-01,4.201864719390869141e+00,1.632812172174453735e-01
