omega,lambda_p,pi_bar
9.318934679031372070e-01,3.442571878433227539e+00,8.550539016723632812e-01
3.967646881937980652e-02,3.652551651000976562e+00,4.346022605895996094e-01
6.032465696334838867e-01,3.079002141952514648e+00,5.638661980628967285e-01
7.664104104042053223e-01,2.800822496414184570e+00,5.878165364265441895e-01
3.544063270092010498e-01,3.595101356506347656e+00,9.161161780357360840e-01
8.689023256301879883e-01,1.491442322731018066e+00,5.618632435798645020e-01
3.966122269630432129e-01,2.690536022186279297e+00,4.847281575202941895e-01
1.007244884967803955e-01,6.346980333328247070e-01,6.167030930519104004e-01
1.730575114488601685e-01,7.781803011894226074e-01,6.049686074256896973e-01
7.241488099098205566e-01,4.943122386932373047e+00,1.962431222200393677e-01
2.268980443477630615e-01,4.574631214141845703e+00,9.810234904289245605e-01
3.696746230125427246e-01,2.806430578231811523e+00,7.172331809997558594e-01
7.693637609481811523e-01,2.103591442108154297e+00,1.001851916313171387e+00
9.877139925956726074e-01,3.748340845108032227e+00,5.929515361785888672e-01
4.901218712329864502e-01,1.321408748626708984e+00,1.240228891372680664e+00
4.615933299064636230e-01,9.831079244613647461e-01,4.007954597473144531e-01
8.837180584669113159e-02,3.065547227859497070e+00,5.259104967117309570e-01
8.601720333099365234e-01,2.621895313262939453e+00,9.586707949638366699e-01
1.354435458779335022e-02,7.658964991569519043e-01,8.655750751495361328e-01
8.043841123580932617e-01,3.281617879867553711e+00,1.031541347503662109e+00
4.415803849697113037e-01,5.046278834342956543e-01,7.991459965705871582e-01
5.602012872695922852e-01,4.457484722137451172e+00,7.095317244529724121e-01
7.970849871635437012e-01,4.763558864593505859e+00,5.282381176948547363e-01
4.207822382450103760e-01,2.539429187774658203e+00,6.031919121742248535e-01
2.052128016948699951e-01,4.646922111511230469e+00,1.204427123069763184e+00
3.988561034202575684e-01,4.140629291534423828e+00,1.260580778121948242e+00
5.523213744163513184e-01,4.540639877319335938e+00,2.816904783248901367e-01
4.099042117595672607e-01,4.326237678527832031e+00,4.955005943775177002e-01
3.647501170635223389e-01,1.065354943275451660e+00,6.606962084770202637e-01
6.434195637702941895e-01,2.692704200744628906e+00,7.478109002113342285e-01
6.834604144096374512e-01,6.118026971817016602e-01,1.137464404106140137e+00
9.403799772262573242e-01,4.074369430541992188e+00,4.728854894638061523e-01
3.880983218550682068e-02,3.271217823028564453e+00,2.966961860656738281e-01
5.932323932647705078e-01,1.412080675363540649e-01,1.183761358261108398e+00
1.832198202610015869e-01,8.736163377761840820e-01,1.298783779144287109e+00
