omega,lambda_p,pi_bar
6.394480168819427490e-02,3.754671096801757812e+00,2.408907935023307800e-02
4.990087077021598816e-02,3.967838525772094727e+00,2.615601383149623871e-02
5.976310744881629944e-02,1.356307744979858398e+00,1.821164414286613464e-02
6.326010078191757202e-02,1.238860130310058594e+00,1.421903911978006363e-02
4.931154474616050720e-02,3.293255567550659180e+00,2.437015622854232788e-02
9.567828476428985596e-02,1.135240674018859863e+00,1.996421627700328827e-02
8.062876015901565552e-02,1.301569461822509766e+00,2.378170378506183624e-02
5.701872706413269043e-02,1.249148845672607422e+00,1.879549026489257812e-02
6.204792484641075134e-02,3.063582420349121094e+00,8.946363814175128937e-03
6.972802430391311646e-02,1.263468146324157715e+00,1.819357834756374359e-02
5.714800581336021423e-02,3.713044166564941406e+00,1.893157698214054108e-02
4.019258543848991394e-02,4.062916278839111328e+00,2.307859435677528381e-02
1.370580494403839111e-01,4.159017562866210938e+00,2.263663336634635925e-02
4.724487662315368652e-02,4.699610710144042969e+00,2.406112663447856903e-02
5.835715308785438538e-02,4.467717647552490234e+00,1.632738485932350159e-02
5.600108951330184937e-02,3.709019422531127930e+00,1.076674647629261017e-02
4.967425391077995300e-02,1.248617291450500488e+00,1.904737390577793121e-02
6.061646342277526855e-02,9.930891394615173340e-01,1.939978264272212982e-02
7.608779519796371460e-02,2.436769485473632812e+00,1.988191157579421997e-02
5.409732833504676819e-02,3.950835943222045898e+00,2.297822386026382446e-02
6.241066753864288330e-02,2.375670433044433594e+00,2.346760034561157227e-02
4.117697477340698242e-02,4.133780002593994141e+00,1.934687979519367218e-02
4.167808592319488525e-02,3.802531719207763672e+00,1.255006622523069382e-02
8.009887486696243286e-02,1.216249346733093262e+00,2.314800955355167389e-02
5.214500054717063904e-02,1.247640013694763184e+00,1.944290101528167725e-02
6.710717082023620605e-02,4.530838489532470703e+00,2.098676189780235291e-02
5.240324884653091431e-02,3.979468584060668945e+00,1.763789355754852295e-02
1.023123115301132202e-01,4.984248161315917969e+00,2.663348428905010223e-02
4.456799104809761047e-02,2.939178705215454102e+00,2.444293722510337830e-02
4.827793315052986145e-02,3.924769639968872070e+00,2.287997677922248840e-02
6.103951111435890198e-02,1.138173103332519531e+00,2.206800691783428192e-02
7.740023732185363770e-02,1.231416225433349609e+00,2.367465570569038391e-02
6.401942670345306396e-02,3.945225000381469727e+00,2.191892638802528381e-02
6.593922525644302368e-02,1.239869832992553711e+00,1.000700704753398895e-02
4.403239488601684570e-02,2.702978610992431641e+00,2.354115806519985199e-02
6.397247314453125000e-02,3.327743053436279297e+00,2.571943588554859161e-02
5.345007404685020447e-02,3.111063718795776367e+00,2.188885211944580078e-02
3.947763144969940186e-02,3.811698853969573975e-01,1.765626855194568634e-02
5.542064458131790161e-02,3.837404489517211914e+00,2.658234164118766785e-02
5.349781364202499390e-02,1.216013312339782715e+00,2.301746234297752380e-02
