omega,lambda_p,pi_bar
2.743467092514038086e-01,2.633233785629272461e+00,7.753303050994873047e-01
4.882355034351348877e-01,4.747108936309814453e+00,8.189144544303417206e-03
5.881161242723464966e-02,1.381361126899719238e+00,4.218150079250335693e-01
8.909837007522583008e-01,3.163888931274414062e+00,3.023694828152656555e-02
3.003190755844116211e-01,8.400431275367736816e-01,4.840596020221710205e-01
5.702188014984130859e-01,4.778728485107421875e+00,1.047360301017761230e+00
6.284735202789306641e-01,4.462319850921630859e+00,9.572169184684753418e-01
7.465511560440063477e-01,4.656933307647705078e+00,1.706131219863891602e+00
5.190410614013671875e-01,2.487800836563110352e+00,1.680257439613342285e+00
8.421478271484375000e-01,4.198518693447113037e-01,3.839528560638427734e-01
4.813259840011596680e-01,2.449583530426025391e+00,8.244931697845458984e-01
9.249154329299926758e-01,3.028982162475585938e+00,1.270981788635253906e+00
8.644830584526062012e-01,1.768121600151062012e+00,6.893007755279541016e-01
7.387890219688415527e-01,3.445227622985839844e+00,3.450789153575897217e-01
1.133557558059692383e-01,1.411279201507568359e+00,1.120696306228637695e+00
5.231934785842895508e-01,1.153854370117187500e+00,7.378969788551330566e-01
1.392076462507247925e-01,3.062381505966186523e+00,1.341271758079528809e+00
6.862818598747253418e-01,4.302024364471435547e+00,4.868884384632110596e-01
9.378629326820373535e-01,2.968580007553100586e+00,4.582790136337280273e-01
1.884365268051624298e-02,3.498675823211669922e+00,1.496781110763549805e+00
6.593170762062072754e-01,3.980198144912719727e+00,1.531971216201782227e+00
1.267587840557098389e-01,4.617117881774902344e+00,1.173889756202697754e+00
5.400679707527160645e-01,9.582466483116149902e-01,5.935214757919311523e-01
1.308541595935821533e-01,8.941248655319213867e-01,8.676665425300598145e-01
1.698010414838790894e-01,2.889798641204833984e+00,5.759572386741638184e-01
8.449398875236511230e-01,2.747525453567504883e+00,1.973831176757812500e+00
4.548114538192749023e-01,2.465182304382324219e+00,1.661613345146179199e+00
7.311356067657470703e-01,1.128364652395248413e-01,7.403827309608459473e-01
2.242935895919799805e-01,3.874278068542480469e+00,5.451696515083312988e-01
2.306946963071823120e-01,2.775870084762573242e+00,1.851769685745239258e+00
7.279892563819885254e-01,1.452068924903869629e+00,1.025033950805664062e+00
3.259196877479553223e-01,3.423018693923950195e+00,4.117720425128936768e-01
4.231627285480499268e-01,4.014423370361328125e+00,3.860237598419189453e-01
4.724840819835662842e-01,4.491773128509521484e+00,1.225874185562133789e+00
4.085591137409210205e-01,3.612619876861572266e+00,6.712616682052612305e-01
1.578209549188613892e-01,7.406421303749084473e-01,1.668679237365722656e+00
4.096503555774688721e-01,3.827563524246215820e+00,5.655870437622070312e-01
6.405743956565856934e-01,2.979849278926849365e-01,9.691121578216552734e-01
1.788423359394073486e-01,4.395077228546142578e+00,5.252201557159423828e-01
1.261590719223022461e-01,3.315918684005737305e+00,1.503380537033081055e+00
5.173083543777465820e-01,2.373714447021484375e+00,9.231476783752441406e-01
3.424335718154907227e-01,3.951058149337768555e+00,1.541758894920349121e+00
1.091259196400642395e-01,4.494788646697998047e+00,8.892018795013427734e-01
8.468474149703979492e-01,3.560149967670440674e-01,6.659374237060546875e-01
